PurchaseID,PurchaseTimestamp,PurchaseDate,Auction,VehYear,Make,Color,Transmission,WheelTypeID,WheelType,VehOdo,Nationality,Size,TopThreeAmericanName,MMRAcquisitionAuctionAveragePrice,MMRAcquisitionAuctionCleanPrice,MMRAcquisitionRetailAveragePrice,MMRAcquisitonRetailCleanPrice,MMRCurrentAuctionAveragePrice,MMRCurrentAuctionCleanPrice,MMRCurrentRetailAveragePrice,MMRCurrentRetailCleanPrice,MMRCurrentRetailRatio,PRIMEUNIT,AUCGUART,VNST,VehBCost,IsOnlineSale,WarrantyCost,ForSale,IsBadBuy
34175,1261008000,17/12/2009 10:00,MANHEIM,2005,NISSAN,BLACK,AUTO,1,Alloy,80288,TOP LINE ASIAN,MEDIUM,OTHER,6095,7313,9578,11364,6992,8554,10421,11857,0.878890107,?,?,FL,8345,0,723,YES,0
34176,1261008000,17/12/2009 10:00,MANHEIM,2004,FORD,GOLD,AUTO,2,Covers,75559,AMERICAN,VAN,FORD,3937,5045,7233,8646,4048,4794,6796,7817,0.869387233,?,?,FL,5830,0,1506,YES,0
34177,1264636800,28/01/2010 10:00,MANHEIM,2004,HONDA,SILVER,AUTO,1,Alloy,75700,TOP LINE ASIAN,LARGE SUV,OTHER,9050,10279,13173,14810,9428,11043,13440,16010,0.839475328,?,?,FL,10050,0,920,YES,1
34178,1264636800,28/01/2010 10:00,MANHEIM,2004,MITSUBISHI,BLUE,AUTO,1,Alloy,54795,OTHER ASIAN,COMPACT,OTHER,4123,4632,7269,7785,4304,4993,7220,7889,0.915198377,?,?,FL,5465,0,505,YES,0
34179,1264636800,28/01/2010 10:00,MANHEIM,2004,MITSUBISHI,WHITE,AUTO,1,Alloy,78596,OTHER ASIAN,MEDIUM SUV,OTHER,5873,6889,9002,10616,7312,8436,10203,11264,0.905806108,?,?,FL,8255,0,569,YES,0
34180,1264636800,28/01/2010 10:00,MANHEIM,2003,FORD,BLACK,AUTO,1,Alloy,69463,AMERICAN,COMPACT,FORD,2718,3736,5547,6687,3186,3969,5921,6815,0.868818782,?,?,FL,4815,0,1320,YES,0
34181,1264636800,28/01/2010 10:00,MANHEIM,2003,CHEVROLET,GOLD,AUTO,1,Alloy,59293,AMERICAN,MEDIUM,GM,2709,3630,5928,7944,2918,3813,5749,6804,0.84494415,?,?,FL,4515,0,1966,YES,0
34182,1264636800,28/01/2010 10:00,MANHEIM,2005,CHRYSLER,GOLD,AUTO,2,Covers,73630,AMERICAN,MEDIUM,CHRYSLER,3809,4836,7354,8435,4463,5391,8027,9298,0.863303936,?,?,FL,5235,0,1389,YES,0
34183,1264636800,28/01/2010 10:00,MANHEIM,2006,JEEP,RED,AUTO,1,Alloy,69641,AMERICAN,LARGE SUV,CHRYSLER,12017,13724,16361,18285,12032,13541,16295,17921,0.909268456,?,?,FL,9575,0,1508,YES,1
34184,1264636800,28/01/2010 10:00,MANHEIM,2003,NISSAN,SILVER,AUTO,1,Alloy,80756,TOP LINE ASIAN,MEDIUM,OTHER,4765,5765,7844,9215,5242,6320,8741,10284,0.849961105,?,?,FL,7255,0,1023,YES,0
34185,1264636800,28/01/2010 10:00,MANHEIM,2005,FORD,WHITE,AUTO,1,Alloy,68709,AMERICAN,MEDIUM,FORD,3750,4819,6831,8270,4282,5428,7403,8554,0.865443068,?,?,FL,4815,0,825,YES,0
34186,1264636800,28/01/2010 10:00,MANHEIM,2006,JEEP,RED,AUTO,2,Covers,56379,AMERICAN,LARGE SUV,CHRYSLER,12728,14501,16180,17856,12720,14481,16632,17998,0.924102678,?,?,FL,11050,0,1417,YES,0
34187,1264636800,28/01/2010 10:00,MANHEIM,2003,FORD,SILVER,AUTO,1,Alloy,82104,AMERICAN,MEDIUM,FORD,2548,3553,5471,6829,3234,4242,5566,6724,0.827781083,?,?,FL,4215,0,1283,YES,0
34188,1264636800,28/01/2010 10:00,MANHEIM,2002,MITSUBISHI,MAROON,AUTO,1,Alloy,73978,OTHER ASIAN,LARGE SUV,OTHER,6448,7434,9473,10466,6112,7179,9240,10310,0.896217265,?,?,FL,9055,0,1103,YES,1
34189,1265241600,4/02/2010 10:00,MANHEIM,2006,HYUNDAI,BLUE,AUTO,1,Alloy,79237,OTHER ASIAN,MEDIUM,OTHER,6722,8088,10857,12708,7234,8415,10547,12048,0.875415007,?,?,FL,7555,0,803,YES,0
34190,1265241600,4/02/2010 10:00,MANHEIM,2001,NISSAN,BLACK,AUTO,1,Alloy,83768,TOP LINE ASIAN,MEDIUM SUV,OTHER,4177,4905,7029,8254,4457,5434,7176,8749,0.820208024,?,?,FL,6735,0,894,YES,0
34191,1265241600,4/02/2010 10:00,MANHEIM,2003,HYUNDAI,SILVER,MANUAL,1,Alloy,71309,OTHER ASIAN,MEDIUM SUV,OTHER,3329,4190,6233,7475,4423,5259,7584,8749,0.866841925,?,?,FL,5535,0,1338,YES,0
34192,1265241600,4/02/2010 10:00,MANHEIM,2006,FORD,BLACK,AUTO,2,Covers,68572,AMERICAN,MEDIUM,FORD,7533,9256,11425,13646,8193,9725,11724,13068,0.897153352,?,?,FL,7280,0,728,YES,0
34193,1265241600,4/02/2010 10:00,MANHEIM,2002,FORD,SILVER,AUTO,?,?,79992,AMERICAN,COMPACT,FORD,2832,3717,5333,6124,2360,3151,5156,5920,0.870945946,?,?,FL,5000,0,1455,YES,0
34194,1265241600,4/02/2010 10:00,MANHEIM,2005,BUICK,WHITE,AUTO,1,Alloy,83693,AMERICAN,LARGE,GM,7545,9222,11315,13132,7687,9210,11399,13116,0.869091186,?,?,FL,8050,0,1633,YES,1
34195,1265241600,4/02/2010 10:00,MANHEIM,2007,DODGE,WHITE,AUTO,2,Covers,78034,AMERICAN,SPECIALTY,CHRYSLER,8996,10215,13406,15223,9527,10968,13388,14763,0.906861749,?,?,FL,10050,0,1389,YES,0
34196,1265241600,4/02/2010 10:00,MANHEIM,2004,SATURN,MAROON,AUTO,2,Covers,58970,AMERICAN,MEDIUM,GM,2938,3692,5962,6930,3309,4370,6015,7193,0.836229668,?,?,FL,5635,0,671,YES,0
34197,1265846400,11/02/2010 10:00,MANHEIM,2001,FORD,RED,AUTO,1,Alloy,79655,AMERICAN,COMPACT,FORD,2392,3163,4984,5980,2733,3575,4907,5712,0.859068627,?,?,FL,4415,0,1455,YES,0
34198,1265846400,11/02/2010 10:00,MANHEIM,2005,DODGE,BLUE,AUTO,2,Covers,69313,AMERICAN,VAN,CHRYSLER,4648,5987,9030,11631,4877,6085,8386,9672,0.867038875,?,?,FL,6435,0,1411,YES,0
34199,1265846400,11/02/2010 10:00,MANHEIM,2001,FORD,BLACK,MANUAL,2,Covers,61182,AMERICAN,COMPACT,FORD,2000,2761,4478,5461,1626,2237,3986,4638,0.859422165,?,?,FL,2785,0,1320,YES,0
34200,1265846400,11/02/2010 10:00,MANHEIM,2006,FORD,BLACK,MANUAL,1,Alloy,41010,AMERICAN,SMALL SUV,FORD,6801,8126,10447,11958,7025,8270,10501,11929,0.880291726,?,?,FL,7255,0,693,YES,1
34201,1265846400,11/02/2010 10:00,MANHEIM,2007,DODGE,RED,AUTO,2,Covers,81883,AMERICAN,MEDIUM,CHRYSLER,7482,8924,10962,12297,7293,8754,10907,12367,0.881943883,?,?,FL,7455,0,983,YES,0
34202,1266451200,18/02/2010 10:00,MANHEIM,2003,CHRYSLER,SILVER,AUTO,1,Alloy,65257,AMERICAN,MEDIUM,CHRYSLER,3917,4821,7311,8332,3943,4745,7082,8004,0.884807596,?,?,FL,5235,0,1515,YES,0
34203,1266451200,18/02/2010 10:00,MANHEIM,2008,MERCURY,SILVER,AUTO,1,Alloy,82971,AMERICAN,MEDIUM,FORD,10519,12470,14373,16229,11464,13387,15016,16917,0.88762783,?,?,FL,8355,0,853,YES,0
34204,1266451200,18/02/2010 10:00,MANHEIM,2003,CHEVROLET,SILVER,AUTO,2,Covers,86307,AMERICAN,LARGE,GM,3213,4259,6098,6874,3473,4505,6267,7455,0.840643863,?,?,FL,5835,0,2452,YES,1
34205,1266451200,18/02/2010 10:00,MANHEIM,2002,MITSUBISHI,BLUE,AUTO,2,Covers,73200,OTHER ASIAN,COMPACT,OTHER,2550,3198,5498,6348,2577,3293,5409,6241,0.866688031,?,?,FL,4715,0,869,YES,0
34206,1266451200,18/02/2010 10:00,MANHEIM,2003,DODGE,SILVER,AUTO,2,Covers,25826,AMERICAN,LARGE TRUCK,CHRYSLER,3893,4962,7444,8775,4656,5889,8182,9731,0.840818004,?,?,FL,6135,0,762,YES,0
34207,1266451200,18/02/2010 10:00,MANHEIM,2006,MITSUBISHI,GREY,AUTO,1,Alloy,86912,OTHER ASIAN,MEDIUM,OTHER,6178,7531,10945,13342,6483,7658,10928,12909,0.846541173,?,?,FL,6935,0,594,YES,0
34208,1266451200,18/02/2010 10:00,MANHEIM,2004,MAZDA,GREEN,AUTO,1,Alloy,57662,OTHER ASIAN,MEDIUM,OTHER,5612,6851,8701,9535,5216,6370,8135,9497,0.85658629,?,?,FL,7555,0,837,YES,0
34209,1267056000,25/02/2010 10:00,MANHEIM,2007,CHRYSLER,BLUE,AUTO,1,Alloy,69167,AMERICAN,MEDIUM,CHRYSLER,8159,9547,11369,12818,8553,9852,11649,13024,0.894425676,?,?,FL,8555,0,1020,YES,0
34210,1267056000,25/02/2010 10:00,MANHEIM,2002,NISSAN,GREEN,AUTO,1,Alloy,73247,TOP LINE ASIAN,MEDIUM SUV,OTHER,5340,6432,8464,9819,5508,6521,9451,11189,0.844668871,?,?,FL,8050,0,869,YES,1
34211,1267056000,25/02/2010 10:00,MANHEIM,2001,KIA,GOLD,AUTO,1,Alloy,56464,OTHER ASIAN,MEDIUM,OTHER,1175,1535,3806,4265,1612,2116,4388,5106,0.85938112,?,?,FL,4915,0,971,YES,0
34212,1267056000,25/02/2010 10:00,MANHEIM,2006,SATURN,BLACK,AUTO,2,Covers,74577,AMERICAN,MEDIUM,GM,5091,6117,8395,9533,5677,6873,8599,9608,0.894983347,?,?,FL,6035,0,803,YES,0
34213,1267056000,25/02/2010 10:00,MANHEIM,2006,KIA,BLUE,AUTO,2,Covers,62939,OTHER ASIAN,VAN,OTHER,8225,10052,12369,14112,8943,11171,12843,15076,0.851883789,?,?,FL,7755,0,1215,YES,0
34214,1267056000,25/02/2010 10:00,MANHEIM,2002,NISSAN,BROWN,AUTO,1,Alloy,87349,TOP LINE ASIAN,MEDIUM SUV,OTHER,5340,6432,8464,9819,5777,6579,8458,9056,0.933966431,?,?,FL,7555,0,894,YES,1
34215,1267056000,25/02/2010 10:00,MANHEIM,2005,CHEVROLET,GREEN,AUTO,1,Alloy,64331,AMERICAN,MEDIUM SUV,GM,7598,9091,11777,13663,7860,9131,11338,12675,0.894516765,?,?,FL,8455,0,1020,YES,1
34216,1267056000,25/02/2010 10:00,MANHEIM,2003,TOYOTA,WHITE,MANUAL,2,Covers,74992,TOP LINE ASIAN,COMPACT,OTHER,4474,5318,7406,8295,4721,5377,7102,8329,0.852683395,?,?,FL,5635,0,869,YES,0
34217,1267660800,4/03/2010 10:00,MANHEIM,2004,MAZDA,GREEN,AUTO,1,Alloy,88261,OTHER ASIAN,MEDIUM,OTHER,5373,6701,8940,10556,5369,6419,8561,9273,0.923217945,?,?,FL,6535,0,1373,YES,0
34218,1267660800,4/03/2010 10:00,MANHEIM,2007,HYUNDAI,SILVER,AUTO,1,Alloy,81442,OTHER ASIAN,MEDIUM,OTHER,7973,9412,11931,12994,8094,9499,11896,13083,0.909271574,?,?,FL,8355,0,853,YES,0
34219,1267660800,4/03/2010 10:00,MANHEIM,2004,FORD,GREY,AUTO,1,Alloy,75916,AMERICAN,MEDIUM SUV,FORD,6743,8083,10399,12178,6883,8219,10165,11616,0.875086088,?,?,FL,7655,0,1740,YES,1
34220,1267660800,4/03/2010 10:00,MANHEIM,2002,MAZDA,BLACK,AUTO,1,Alloy,68235,OTHER ASIAN,SMALL SUV,OTHER,4332,5269,7406,8204,3358,4072,6422,7074,0.907831496,?,?,FL,7855,0,1125,YES,0
34221,1267660800,4/03/2010 10:00,MANHEIM,2006,KIA,GOLD,AUTO,2,Covers,54137,OTHER ASIAN,MEDIUM,OTHER,5294,6350,8665,9616,5768,6561,8736,9376,0.931740614,?,?,FL,6665,0,505,YES,0
34222,1267660800,4/03/2010 10:00,MANHEIM,2004,PONTIAC,SILVER,AUTO,2,Covers,69063,AMERICAN,LARGE,GM,4905,5937,7634,9358,4629,5800,7656,9012,0.849533955,?,?,FL,7065,0,1703,YES,0
34223,1268265600,11/03/2010 10:00,MANHEIM,2006,CHRYSLER,GOLD,AUTO,1,Alloy,77590,AMERICAN,MEDIUM,CHRYSLER,6487,8020,10361,12129,6107,7683,9457,11164,0.847097814,?,?,FL,6935,0,1272,YES,0
34224,1268265600,11/03/2010 10:00,MANHEIM,2003,KIA,GREEN,AUTO,1,Alloy,57644,OTHER ASIAN,MEDIUM SUV,OTHER,4914,5735,11604,14863,5195,6027,10271,11916,0.861950319,?,?,FL,6435,0,1717,YES,0
34225,1268265600,11/03/2010 10:00,MANHEIM,2004,KIA,BLACK,AUTO,1,Alloy,76965,OTHER ASIAN,MEDIUM,OTHER,4135,5485,7053,8329,3460,4989,5971,7557,0.790128358,?,?,FL,5835,0,803,YES,0
34226,1268870400,18/03/2010 10:00,MANHEIM,2003,FORD,BLUE,AUTO,1,Alloy,86309,AMERICAN,LARGE SUV,FORD,8797,10002,12948,14722,8033,9520,11275,13471,0.836983149,?,?,FL,9675,0,1413,YES,0
34227,1268870400,18/03/2010 10:00,MANHEIM,2006,CHRYSLER,GREY,AUTO,2,Covers,62964,AMERICAN,MEDIUM,CHRYSLER,5518,6613,8854,10611,4890,5923,8295,9420,0.880573248,?,?,FL,6035,0,1215,YES,0
34228,1268870400,18/03/2010 10:00,MANHEIM,2007,DODGE,BLUE,AUTO,2,Covers,75004,AMERICAN,SPECIALTY,CHRYSLER,9130,10316,13300,14252,9137,10577,13278,14330,0.926587579,?,?,FL,9180,0,1389,YES,0
34229,1268870400,18/03/2010 10:00,MANHEIM,2006,CHRYSLER,WHITE,AUTO,2,Covers,70938,AMERICAN,MEDIUM,CHRYSLER,5518,6613,8854,10611,5108,6069,8483,9557,0.887621639,?,?,FL,5635,0,1389,YES,0
34230,1268870400,18/03/2010 10:00,MANHEIM,2006,KIA,BLUE,AUTO,2,Covers,70619,OTHER ASIAN,VAN,OTHER,8998,11055,13378,15932,8819,11045,12919,14828,0.871257081,?,?,FL,7745,0,1389,YES,0
34231,1268870400,18/03/2010 10:00,MANHEIM,2002,NISSAN,GOLD,AUTO,2,Covers,89062,TOP LINE ASIAN,MEDIUM,OTHER,4314,4988,6778,7516,3555,4510,6690,7349,0.910327936,?,?,FL,6935,0,1023,YES,0
34232,1268870400,18/03/2010 10:00,MANHEIM,2005,FORD,YELLOW,AUTO,1,Alloy,66514,AMERICAN,SPORTS,FORD,8565,9591,11631,13052,8136,9382,12069,13801,0.874501848,?,?,FL,9875,0,728,YES,0
34233,1268870400,18/03/2010 10:00,MANHEIM,2006,DODGE,SILVER,AUTO,1,Alloy,69242,AMERICAN,MEDIUM,CHRYSLER,4776,5776,7894,9327,4895,6046,7522,9291,0.809600689,?,?,FL,5535,0,1020,YES,0
34234,1268870400,18/03/2010 10:00,MANHEIM,2006,FORD,BLUE,AUTO,2,Covers,59353,AMERICAN,COMPACT,FORD,5085,6254,8290,10196,4418,5531,8367,9402,0.889917039,?,?,FL,5935,0,920,YES,0
34235,1268870400,18/03/2010 10:00,MANHEIM,2008,PONTIAC,BLUE,AUTO,1,Alloy,81585,AMERICAN,LARGE,GM,9783,11132,13361,14746,9280,10721,12967,14313,0.905959617,?,?,FL,7955,0,2152,YES,0
34236,1269475200,25/03/2010 10:00,MANHEIM,2005,TOYOTA,GREY,AUTO,2,Covers,69873,TOP LINE ASIAN,COMPACT,OTHER,5732,6703,8867,10267,5406,6153,9247,10085,0.916906296,?,?,FL,6335,0,533,YES,0
34237,1269475200,25/03/2010 10:00,MANHEIM,2003,JEEP,RED,AUTO,1,Alloy,85693,AMERICAN,SMALL SUV,CHRYSLER,5261,6277,8353,9442,5289,6505,8383,9040,0.927323009,?,?,FL,7855,0,1023,YES,0
34238,1269475200,25/03/2010 10:00,MANHEIM,2005,PONTIAC,SILVER,AUTO,2,Covers,69531,AMERICAN,COMPACT,GM,3908,4849,6782,7967,3190,4430,6704,8152,0.822374877,?,?,FL,4515,0,1020,YES,0
34239,1269475200,25/03/2010 10:00,MANHEIM,2006,HYUNDAI,BLUE,AUTO,2,Covers,54705,OTHER ASIAN,MEDIUM,OTHER,6948,7982,9972,11773,6073,7193,9192,10413,0.882742725,?,?,FL,8255,0,671,YES,0
34240,1269475200,25/03/2010 10:00,MANHEIM,2005,CHRYSLER,SILVER,AUTO,2,Covers,76266,AMERICAN,CROSSOVER,CHRYSLER,7478,8667,10417,11728,6659,8171,9948,11431,0.870265069,?,?,FL,8055,0,1389,YES,0
34241,1269475200,25/03/2010 10:00,MANHEIM,2006,CHEVROLET,BLUE,AUTO,2,Covers,70140,AMERICAN,VAN,GM,6705,8263,10114,12229,6542,8868,10360,13152,0.787712895,?,?,FL,7255,0,2091,YES,0
34242,1269475200,25/03/2010 10:00,MANHEIM,2003,PONTIAC,GREY,AUTO,1,Alloy,75399,AMERICAN,MEDIUM,GM,4088,4968,6727,7684,3703,4863,6240,7543,0.82725706,?,?,FL,5435,0,2508,YES,0
34243,1269475200,25/03/2010 10:00,MANHEIM,2003,MAZDA,RED,AUTO,1,Alloy,73626,OTHER ASIAN,MEDIUM,OTHER,4451,5376,7325,8671,4722,5860,8938,11092,0.805805986,?,?,FL,6835,0,1572,YES,0
34244,1269475200,25/03/2010 10:00,MANHEIM,2006,GMC,WHITE,AUTO,2,Covers,74035,AMERICAN,LARGE TRUCK,GM,7475,9769,12733,14594,6442,8630,11422,13467,0.848147323,?,?,FL,7555,0,1155,YES,0
34245,1269475200,25/03/2010 10:00,MANHEIM,2004,SCION,BLACK,AUTO,1,Alloy,64647,OTHER ASIAN,MEDIUM,OTHER,5851,6968,8972,10118,4843,6024,6988,8692,0.803957662,?,?,FL,6635,0,533,YES,0
34246,1270080000,1/04/2010 10:00,MANHEIM,2002,MAZDA,BLACK,AUTO,1,Alloy,85474,OTHER ASIAN,SMALL SUV,OTHER,4298,5297,7186,7809,3819,5095,6978,8328,0.837896254,?,?,FL,6635,0,1283,YES,0
34247,1270080000,1/04/2010 10:00,MANHEIM,2005,DODGE,BLUE,AUTO,1,Alloy,66491,AMERICAN,COMPACT,CHRYSLER,3771,4778,6436,7581,3184,4248,6544,7592,0.861959958,?,?,FL,4915,0,630,YES,0
34248,1270080000,1/04/2010 10:00,MANHEIM,2006,CHRYSLER,BLUE,AUTO,2,Covers,64441,AMERICAN,MEDIUM,CHRYSLER,5512,6626,8486,9930,4641,5694,8268,9203,0.898402695,?,?,FL,6535,0,1215,YES,0
34249,1270080000,1/04/2010 10:00,MANHEIM,2004,SATURN,SILVER,AUTO,2,Covers,76877,AMERICAN,MEDIUM,GM,3401,4259,5834,7305,3041,3825,6012,6724,0.894110648,?,?,FL,4515,0,803,YES,1
34250,1270080000,1/04/2010 10:00,MANHEIM,2003,FORD,BLUE,AUTO,1,Alloy,82892,AMERICAN,COMPACT,FORD,3078,3944,5938,6779,2946,3997,5947,6752,0.880776066,?,?,FL,4715,0,1543,YES,0
34251,1270080000,1/04/2010 10:00,MANHEIM,2003,DODGE,BLACK,AUTO,1,Alloy,59994,AMERICAN,MEDIUM SUV,CHRYSLER,3316,4585,6998,7996,3743,5109,7221,8463,0.853243531,?,?,FL,7035,0,1386,YES,0
34252,1270080000,1/04/2010 10:00,MANHEIM,2002,JEEP,BLUE,AUTO,1,Alloy,79791,AMERICAN,SMALL SUV,CHRYSLER,5376,6347,7958,8855,4944,5785,7594,8561,0.887045906,?,?,FL,6935,0,986,YES,1
34253,1270080000,1/04/2010 10:00,MANHEIM,2003,MAZDA,WHITE,AUTO,2,Covers,71536,OTHER ASIAN,MEDIUM,OTHER,4801,5767,7891,9261,4306,5377,7377,8682,0.849689012,?,?,FL,6635,0,1572,YES,0
34254,1270080000,1/04/2010 10:00,MANHEIM,2006,DODGE,BLUE,AUTO,1,Alloy,94799,AMERICAN,LARGE TRUCK,CHRYSLER,10662,12153,15122,16561,11320,14034,15516,18238,0.850751179,?,?,FL,10675,0,1053,YES,0
34255,1270080000,1/04/2010 10:00,MANHEIM,2004,PONTIAC,GREY,AUTO,1,Alloy,75986,AMERICAN,MEDIUM,GM,3851,5045,6722,8589,3463,4709,6780,8061,0.841086714,?,?,FL,5115,0,2208,YES,1
34256,1270080000,1/04/2010 10:00,MANHEIM,2005,CHRYSLER,RED,MANUAL,2,Covers,69912,AMERICAN,MEDIUM,CHRYSLER,4396,5511,8061,9098,4324,5450,7704,8804,0.875056792,?,?,FL,3745,0,1215,YES,0
34257,1270080000,1/04/2010 10:00,MANHEIM,2006,PONTIAC,GREY,AUTO,1,Alloy,81421,AMERICAN,MEDIUM,GM,7975,9477,11376,13173,8025,9614,11549,13261,0.87089963,?,?,FL,8155,0,1373,YES,0
34258,1270684800,8/04/2010 10:00,MANHEIM,2005,CHRYSLER,BLUE,AUTO,1,Alloy,71157,AMERICAN,MEDIUM,CHRYSLER,4152,5353,7401,8609,3788,4929,6927,8663,0.799607526,?,?,FL,6085,0,1155,YES,0
34259,1270684800,8/04/2010 10:00,MANHEIM,2004,FORD,GOLD,AUTO,2,Covers,78584,AMERICAN,COMPACT,FORD,3409,4488,6464,7712,3093,4073,6229,7432,0.8381324,?,?,FL,5115,0,1155,YES,0
34260,1270684800,8/04/2010 10:00,MANHEIM,2006,DODGE,BLACK,AUTO,2,Covers,44923,AMERICAN,SPECIALTY,CHRYSLER,8535,9979,12465,13805,8574,10046,12771,14877,0.858439201,?,?,FL,9875,0,975,YES,0
34261,1270684800,8/04/2010 10:00,MANHEIM,2004,CHEVROLET,WHITE,AUTO,2,Covers,80652,AMERICAN,COMPACT,GM,2791,3670,5646,6369,2576,3641,5450,6963,0.782708603,?,?,FL,4915,0,1243,YES,0
34262,1270684800,8/04/2010 10:00,MANHEIM,2004,MITSUBISHI,SILVER,AUTO,2,Covers,66564,OTHER ASIAN,CROSSOVER,OTHER,5641,6569,8551,10324,4976,6879,7157,10172,0.703598112,?,?,FL,7355,0,533,YES,0
34263,1271289600,15/04/2010 10:00,MANHEIM,2003,MITSUBISHI,BLUE,AUTO,1,Alloy,59220,OTHER ASIAN,MEDIUM,OTHER,2738,3633,5123,6028,2889,3869,5566,6657,0.836112363,?,?,FL,5535,0,805,YES,0
34264,1271289600,15/04/2010 10:00,MANHEIM,2005,DODGE,BLACK,AUTO,2,Covers,51566,AMERICAN,VAN,CHRYSLER,4927,6387,8950,10545,4709,5758,7859,9084,0.865147512,?,?,FL,6435,0,1251,YES,1
34265,1271289600,15/04/2010 10:00,MANHEIM,2003,FORD,WHITE,AUTO,2,Covers,69425,AMERICAN,VAN,FORD,3278,4358,6268,7132,2703,3558,5997,7051,0.850517657,?,?,FL,5015,0,1906,YES,1
34266,1271289600,15/04/2010 10:00,MANHEIM,2002,FORD,RED,AUTO,1,Alloy,76579,AMERICAN,COMPACT,FORD,2480,3395,5209,6253,2148,3209,5054,5869,0.861134776,?,?,FL,3715,0,1455,YES,0
34267,1271894400,22/04/2010 10:00,MANHEIM,2004,FORD,GREY,AUTO,2,Covers,74565,AMERICAN,MEDIUM,FORD,3203,4263,6273,7100,3048,4274,6540,7345,0.890401634,?,?,FL,5235,0,920,YES,0
34268,1271894400,22/04/2010 10:00,MANHEIM,2003,SATURN,RED,AUTO,1,Alloy,79807,AMERICAN,MEDIUM,GM,3290,4567,6053,7025,2813,3801,5824,6790,0.857731959,?,?,FL,5015,0,1806,YES,1
34269,1271894400,22/04/2010 10:00,MANHEIM,2005,SATURN,RED,AUTO,1,Alloy,45441,AMERICAN,MEDIUM SUV,GM,5182,6224,8316,9848,4844,6197,8067,9478,0.85112893,?,?,FL,8055,0,1116,YES,0
34270,1271894400,22/04/2010 10:00,MANHEIM,2003,CHEVROLET,SILVER,AUTO,1,Alloy,62188,AMERICAN,MEDIUM SUV,GM,5847,7404,9571,10994,5752,7017,9413,10410,0.904226705,?,?,FL,7855,0,2003,YES,0
34271,1271894400,22/04/2010 10:00,MANHEIM,2006,KIA,RED,AUTO,1,Alloy,68711,OTHER ASIAN,MEDIUM,OTHER,5009,6130,8386,9413,4951,6141,7934,9436,0.840822382,?,?,FL,6435,0,533,YES,0
34272,1271894400,22/04/2010 10:00,MANHEIM,2006,HYUNDAI,SILVER,AUTO,2,Covers,58342,OTHER ASIAN,MEDIUM,OTHER,4886,6058,8159,9464,5025,6078,8178,9217,0.887273516,?,?,FL,6335,0,505,YES,0
34273,1271894400,22/04/2010 10:00,MANHEIM,2007,SUZUKI,GOLD,AUTO,2,Covers,50320,OTHER ASIAN,MEDIUM,OTHER,5011,5971,8319,9573,4614,5843,8277,9930,0.833534743,?,?,FL,6435,0,505,YES,0
34274,1271894400,22/04/2010 10:00,MANHEIM,2007,SUZUKI,GOLD,AUTO,2,Covers,57899,OTHER ASIAN,MEDIUM,OTHER,5011,5971,8319,9573,4444,5565,7884,9566,0.824168932,?,?,FL,6235,0,505,YES,0
34275,1272499200,29/04/2010 10:00,MANHEIM,2004,DODGE,GREY,AUTO,2,Covers,59188,AMERICAN,MEDIUM SUV,CHRYSLER,8398,9922,11531,12718,7312,8856,10715,12050,0.889211618,?,?,FL,10875,0,1086,YES,0
34276,1272499200,29/04/2010 10:00,MANHEIM,2006,SATURN,WHITE,AUTO,1,Alloy,81458,AMERICAN,MEDIUM SUV,GM,7391,9141,11171,12964,6562,7923,10619,11698,0.907762011,?,?,FL,8155,0,1763,YES,0
34277,1272499200,29/04/2010 10:00,MANHEIM,2005,DODGE,BLUE,AUTO,1,Alloy,70823,AMERICAN,VAN,CHRYSLER,5873,7531,9318,11255,5652,7217,9924,12150,0.816790123,?,?,FL,7255,0,1623,YES,0
34278,1272499200,29/04/2010 10:00,MANHEIM,2006,KIA,SILVER,AUTO,2,Covers,49044,OTHER ASIAN,COMPACT,OTHER,3788,4957,6287,7978,3310,4089,6409,6968,0.919776119,?,?,FL,5765,0,482,YES,0
34279,1272499200,29/04/2010 10:00,MANHEIM,2006,CHRYSLER,BLUE,AUTO,2,Covers,52672,AMERICAN,VAN,CHRYSLER,6896,8785,10316,12074,6541,8056,10356,12452,0.831673627,?,?,FL,5935,0,1251,YES,0
34280,1272499200,29/04/2010 10:00,MANHEIM,2005,CHEVROLET,RED,AUTO,1,Alloy,80560,AMERICAN,MEDIUM,GM,5046,6338,8212,9646,5209,6436,8566,9847,0.869909617,?,?,FL,6135,0,1373,YES,0
34281,1272499200,29/04/2010 10:00,MANHEIM,2005,FORD,YELLOW,AUTO,1,Alloy,83012,AMERICAN,SMALL SUV,FORD,8347,9926,11913,13592,6576,8360,9986,11907,0.838666331,?,?,FL,7655,0,983,YES,0
34282,1272499200,29/04/2010 10:00,MANHEIM,2003,FORD,GOLD,AUTO,1,Alloy,66222,AMERICAN,MEDIUM,FORD,2869,3823,5510,6788,2618,3756,5559,7248,0.766970199,?,?,FL,5115,0,1125,YES,0
34283,1272499200,29/04/2010 10:00,MANHEIM,2005,FORD,BLACK,AUTO,1,Alloy,55463,AMERICAN,SPORTS,FORD,8367,9611,11481,12981,8045,9724,11250,13183,0.853371767,?,?,FL,9375,0,671,YES,0
34284,1272499200,29/04/2010 10:00,MANHEIM,2002,SATURN,SILVER,AUTO,2,Covers,71434,AMERICAN,MEDIUM,GM,2953,4063,5850,7531,2144,3090,5041,7265,0.693874742,?,?,FL,4515,0,1806,YES,0
